timestamp,curr_property,curr_property_cost,day_property,day_property_cost,curr_solar_generating,curr_solar_export,day_solar_generated,day_solar_export,curr_chan1,curr_chan2,curr_chan3,day_chan1,day_chan2,day_chan3
2016-11-05 02:11:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 02:12:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 02:13:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 02:14:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 02:15:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 02:16:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 02:17:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 02:18:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 02:19:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 02:20:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 02:21:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 02:22:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 02:23:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 02:24:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 02:25:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 02:26:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 02:27:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 02:28:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 02:29:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 02:30:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 02:31:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 02:32:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 02:33:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 02:34:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 02:35:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 02:36:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 02:37:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 02:38:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 02:39:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 02:40:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 02:41:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 02:42:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 02:43:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 02:44:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 02:45:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 02:46:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 02:47:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 02:48:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 02:49:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 02:50:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 02:51:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 02:52:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 02:53:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 02:54:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 02:55:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 02:56:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 02:57:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 02:58:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 02:59:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 03:00:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 03:01:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 03:02:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 03:03:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 03:04:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 03:05:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 03:06:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 03:07:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 03:08:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 03:09:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 03:10:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 03:11:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 03:12:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 03:13:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 03:14:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 03:15:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 03:16:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 03:17:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 03:18:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 03:19:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 03:20:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 03:21:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 03:22:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 03:23:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 03:24:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 03:25:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 03:26:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 03:27:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 03:28:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 03:29:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 03:30:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 03:31:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 03:32:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 03:33:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 03:34:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 03:35:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 03:36:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 03:37:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 03:38:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 03:39:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 03:40:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 03:41:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 03:42:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 03:43:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 03:44:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 03:45:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 03:46:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 03:47:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 03:48:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 03:49:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 03:50:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 03:51:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 03:52:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 03:53:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 03:54:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 03:55:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 03:56:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 03:57:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 03:58:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 03:59:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 04:00:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 04:01:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 04:02:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 04:03:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 04:04:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 04:05:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 04:06:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 04:07:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 04:08:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 04:09:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 04:10:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 04:11:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 04:12:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 04:13:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 04:14:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 04:15:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 04:16:26,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 04:17:26,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 04:18:26,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 04:19:26,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 04:20:26,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 04:21:26,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 04:22:26,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 04:23:26,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 04:24:26,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 04:25:26,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 04:26:26,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 04:27:26,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 04:28:26,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 04:29:26,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 04:30:26,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 04:31:26,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 04:32:26,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 04:33:26,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 04:34:26,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 04:35:26,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 04:36:26,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 04:37:26,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 04:38:26,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 04:39:26,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 04:40:26,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 04:41:26,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 04:42:26,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 04:43:26,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 04:44:26,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 04:45:26,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 04:46:26,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 04:47:26,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 04:48:26,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 04:49:26,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 04:50:26,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 04:51:26,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 04:52:26,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 04:53:26,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 04:54:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 04:55:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 04:56:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 04:57:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 04:58:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 04:59:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 05:00:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 05:01:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 05:02:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 05:03:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 05:04:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 05:05:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 05:06:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 05:07:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 05:08:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 05:09:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 05:10:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 05:11:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 05:12:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 05:13:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 05:14:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 05:15:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 05:16:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 05:17:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 05:18:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 05:19:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 05:20:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 05:21:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 05:22:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 05:23:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 05:24:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 05:25:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 05:26:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 05:27:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 05:28:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 05:29:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 05:30:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 05:31:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 05:32:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 05:33:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 05:34:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 05:35:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 05:36:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 05:37:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 05:38:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 05:39:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 05:40:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 05:41:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 05:42:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 05:43:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 05:44:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 05:45:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 05:46:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 05:47:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 05:48:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 05:49:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 05:50:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 05:51:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 05:52:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 05:53:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 05:54:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 05:55:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 05:56:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 05:57:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 05:58:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 05:59:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 06:00:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 06:01:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 06:02:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 06:03:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 06:04:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 06:05:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 06:06:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 06:07:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 06:08:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 06:09:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 06:10:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 06:11:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 06:12:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 06:13:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 06:14:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 06:15:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 06:16:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 06:17:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 06:18:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 06:19:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 06:20:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 06:21:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 06:22:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 06:23:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 06:24:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 06:25:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 06:26:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 06:27:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 06:28:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 06:29:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 06:30:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 06:31:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 06:32:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 06:33:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 06:34:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 06:35:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 06:36:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 06:37:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 06:38:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 06:39:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 06:40:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 06:41:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 06:42:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 06:43:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 06:44:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 06:45:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 06:46:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 06:47:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 06:48:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 06:49:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 06:50:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 06:51:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 06:52:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 06:53:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 06:54:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 06:55:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 06:56:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 06:57:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 06:58:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 06:59:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 07:00:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 07:01:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 07:02:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 07:03:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 07:04:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 07:05:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 07:06:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 07:07:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 07:08:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 07:09:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 07:10:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 07:11:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 07:12:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 07:13:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 07:14:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 07:15:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 07:16:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 07:17:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 07:18:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 07:19:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 07:20:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 07:21:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 07:22:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 07:23:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 07:24:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 07:25:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 07:26:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 07:27:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 07:28:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 07:29:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 07:30:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 07:31:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 07:32:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 07:33:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 07:34:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 07:35:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 07:36:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 07:37:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 07:38:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 07:39:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 07:40:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 07:41:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 07:42:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 07:43:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 07:44:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 07:45:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 07:46:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 07:47:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 07:48:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2016-11-05 07:49:27,0,0,0,18,0,0,0,0,0,0,0,0,0,0
